Country,Year,Sex,Age,Mx,Dx,Px,ex
FRATNP,2022,m,75,0.034584864,39747.04637,1149261.314,12.12035182
FRATNP,2022,m,80,0.057065665,41812.97508,732716.8695,8.941396037
FRATNP,2022,m,85,0.111010754,53404.54241,481075.3939,6.085144898
FRATNP,2022,m,90,0.232446798,46351.69615,199407.7635,3.839500956
FRATNP,2022,m,95,0.389182825,16979.06369,43627.47435,2.556084167
FRATNP,2022,m,100,0.628258188,2576.361079,4100.799842,1.591702295
FRATNP,2022,f,0,0.003397076,1116.947798,328796.7911,85.33989767
FRATNP,2022,f,1,0.000142841,188.8749082,1322275.437,84.62965299
FRATNP,2022,f,5,7.96377903379659e-05,147.610274,1853520.462,80.67714911
FRATNP,2022,f,10,8.802871093673e-05,174.5567589,1982952.574,75.70828458
FRATNP,2022,f,15,0.000146844,288.1971025,1962610.922,70.74051383
FRATNP,2022,f,20,0.000233636,435.4362191,1863734.698,65.79063569
FRATNP,2022,f,25,0.000270958,486.2662071,1794617.206,60.86461387
FRATNP,2022,f,30,0.000364548,721.4108981,1978916.969,55.94373932
FRATNP,2022,f,35,0.000531371,1101.277431,2072520.653,51.04124231
FRATNP,2022,f,40,0.000832573,1749.194188,2100950.577,46.17038091
FRATNP,2022,f,45,0.00132847,2763.873021,2080492.719,41.35255394
FRATNP,2022,f,50,0.002173076,4757.354871,2189225.831,36.61148624
FRATNP,2022,f,55,0.003315521,7267.446968,2191947.137,31.9841451
FRATNP,2022,f,60,0.005028735,10606.44882,2109168.383,27.47700686
FRATNP,2022,f,65,0.007452709,15026.4589,2016241.274,23.11301641
FRATNP,2022,f,70,0.011163689,21777.88895,1950778.877,18.89571348
FRATNP,2022,f,75,0.018580547,26518.53171,1427220.209,14.8371721
FRATNP,2022,f,80,0.034537018,35491.31304,1027631.08,11.03916324
FRATNP,2022,f,85,0.071217213,60347.19124,847368.0591,7.653100891
FRATNP,2022,f,90,0.164302758,79359.03992,483004.9172,4.885513876
FRATNP,2022,f,95,0.290788925,47114.21071,162022.0255,3.211361092
FRATNP,2022,f,100,0.500113272,12616.77257,25227.8299,1.999547013
FRATNP,2022,b,0,0.003834031,2544,663531.4485,82.29046529
FRATNP,2022,b,1,0.000165582,450,2717685.103,81.60580216
FRATNP,2022,b,5,8.09775877281854e-05,309,3815870.646,77.65885861
FRATNP,2022,b,10,9.90020657112193e-05,405,4090823.733,72.68929569
FRATNP,2022,b,15,0.00023412,946,4040656.386,67.72404872
FRATNP,2022,b,20,0.000423754,1610,3799371.429,62.80044483
FRATNP,2022,b,25,0.000472027,1715,3633266.449,57.92834319
FRATNP,2022,b,30,0.000610934,2416,3954599.445,53.05931613
FRATNP,2022,b,35,0.000899813,3670,4078625.54,48.21399445
FRATNP,2022,b,40,0.001317698,5478,4157249.967,43.42012837
FRATNP,2022,b,45,0.002055813,8514,4141427.227,38.6906213
FRATNP,2022,b,50,0.003327132,14461,4346386.476,34.06454886
FRATNP,2022,b,55,0.005072573,21814,4300381.301,29.59405021
FRATNP,2022,b,60,0.007897577,32094,4063777.881,25.2900594
FRATNP,2022,b,65,0.011595615,44037,3797728.675,21.20811676
FRATNP,2022,b,70,0.016723382,60721,3630904.247,17.32515935
FRATNP,2022,b,75,0.025654044,66468,2590936.545,13.61888194
FRATNP,2022,b,80,0.046135758,80900,1753520.553,10.14284276
FRATNP,2022,b,85,0.088642585,117337,1323709.144,7.135744573
FRATNP,2022,b,90,0.172702969,118117,683931.4949,4.775311586
FRATNP,2022,b,95,0.292363633,60752,207796.0223,3.232928838
FRATNP,2022,b,100,0.451566133,13676.03,30285.77437,2.214515058
FRATNP,2023,m,0,0.003653707,1269.971012,347584.2757,80.18910817
FRATNP,2023,m,1,0.000159201,218.3249156,1371381.467,79.48195405
FRATNP,2023,m,5,8.36382069121355e-05,158.2379943,1891934.322,75.53161247
FRATNP,2023,m,10,8.54572740673992e-05,177.1805991,2073323.787,70.56216002
FRATNP,2023,m,15,0.00030143,628.7328616,2085836.681,65.59124827
FRATNP,2023,m,20,0.000576379,1150.427924,1995958.79,60.68640782
FRATNP,2023,m,25,0.000658047,1183.399359,1798351.553,55.85433679
FRATNP,2023,m,30,0.000843444,1588.8038,1883710.763,51.0301743
FRATNP,2023,m,35,0.001188843,2321.835342,1953021.673,46.23526909
FRATNP,2023,m,40,0.001726763,3497.254152,2025323.459,41.49601581
FRATNP,2023,m,45,0.002484376,4932.248553,1985306.479,36.83415999
FRATNP,2023,m,50,0.004018795,8634.337264,2148488.866,32.26332036
FRATNP,2023,m,55,0.006277673,13024.92156,2074801.034,27.86745356
FRATNP,2023,m,60,0.009791481,19067.75416,1947381.949,23.67639203
FRATNP,2023,m,65,0.014823072,26306.26884,1774684.058,19.73914816
FRATNP,2023,m,70,0.021110696,34887.42235,1652594.583,16.066004
FRATNP,2023,m,75,0.032506648,40541.06035,1247162.13,12.57772675
FRATNP,2023,m,80,0.053280439,39599.81422,743233.6308,9.360578682
FRATNP,2023,m,85,0.101586269,49301.2333,485313.9504,6.469110683
FRATNP,2023,m,90,0.207897578,42706.42574,205420.5061,4.171447079
FRATNP,2023,m,95,0.349179475,15765.76702,45150.89845,2.789202618
FRATNP,2023,m,100,0.567108839,2481.805275,4376.24157,1.763329949
FRATNP,2023,f,0,0.003327592,1107.85654,332930.3564,85.87136572
FRATNP,2023,f,1,0.000140735,184.4188605,1310400.508,85.15696249
FRATNP,2023,f,5,6.87520972833975e-05,124.3157392,1808173.774,81.20405506
FRATNP,2023,f,10,7.11571111101227e-05,140.2167678,1970523.615,76.23111506
FRATNP,2023,f,15,0.000134131,264.932148,1975167.821,71.25735219
FRATNP,2023,f,20,0.000204288,386.0702269,1889828.817,66.30348028
FRATNP,2023,f,25,0.000244408,436.6595262,1786600.556,61.36868516
FRATNP,2023,f,30,0.000338035,653.899775,1934414.602,56.44066904
FRATNP,2023,f,35,0.000547517,1130.172043,2064176.549,51.53191531
FRATNP,2023,f,40,0.000794651,1680.277278,2114485.521,46.66632836
FRATNP,2023,f,45,0.001278867,2599.164088,2032395.35,41.84216169
FRATNP,2023,f,50,0.00212698,4688.455051,2204278.417,37.0945356
FRATNP,2023,f,55,0.003241834,7062.122509,2178434.396,32.46441174
FRATNP,2023,f,60,0.004882491,10344.81213,2118756.824,27.95407852
FRATNP,2023,f,65,0.007137688,14415.2686,2019599.27,23.58315376
FRATNP,2023,f,70,0.010586395,20584.27332,1944408.276,19.34924896
FRATNP,2023,f,75,0.017286091,26730.53845,1546361.052,15.2653587
FRATNP,2023,f,80,0.032219049,33255.94308,1032182.627,11.41850809
FRATNP,2023,f,85,0.06648399,55764.82122,838770.6703,7.981100462
FRATNP,2023,f,90,0.151417697,74163.48094,489794.0098,5.166335475
FRATNP,2023,f,95,0.268498685,44115.07512,164302.7603,3.4145987
FRATNP,2023,f,100,0.465236543,12542.11816,26958.58346,2.149444226
FRATNP,2023,b,0,0.003493195,2377.170282,680514.6321,83.09332767
FRATNP,2023,b,1,0.000149944,402.1182632,2681781.975,82.38343318
FRATNP,2023,b,5,7.61524491491252e-05,281.7722936,3700108.096,78.43194432
FRATNP,2023,b,10,7.84193652710083e-05,317.1159465,4043847.402,73.46086185
FRATNP,2023,b,15,0.000219904,893.0294208,4061004.502,68.48869083
FRATNP,2023,b,20,0.000395264,1535.912389,3885787.607,63.56128649
FRATNP,2023,b,25,0.000451686,1619.272372,3584952.109,58.68208253
FRATNP,2023,b,30,0.000587214,2242.057603,3818125.365,53.80910925
FRATNP,2023,b,35,0.000859139,3451.330694,4017198.223,48.95997793
FRATNP,2023,b,40,0.001250419,5176.49459,4139808.98,44.15998535
FRATNP,2023,b,45,0.001874369,7530.656679,4017701.829,39.42126425
FRATNP,2023,b,50,0.003059886,13318.97039,4352767.283,34.76891371
FRATNP,2023,b,55,0.004721657,20082.3181,4253235.43,30.2664154
FRATNP,2023,b,60,0.007233489,29412.3719,4066138.773,25.92976307
FRATNP,2023,b,65,0.010731842,40719.64783,3794283.328,21.79276406
FRATNP,2023,b,70,0.015420464,55467.45454,3597002.859,17.85653917
FRATNP,2023,b,75,0.024079313,67266.1197,2793523.182,14.08803978
FRATNP,2023,b,80,0.041036102,72856.16351,1775416.258,10.5725659
FRATNP,2023,b,85,0.079347245,105062.467,1324084.621,7.418248117
FRATNP,2023,b,90,0.168106358,116869.9804,695214.5159,4.852341904
FRATNP,2023,b,95,0.285890544,59880.82043,209453.6587,3.262902258
FRATNP,2023,b,100,0.479463977,15023.91982,31334.82503,2.085662424
GBRTENW,2022,m,0,0.004448299,1384.418361,311224.1958,79.15903651
GBRTENW,2022,m,1,0.000154582,208.2316021,1347061.564,78.51099545
GBRTENW,2022,m,5,7.82272707191349e-05,146.48,1872492.785,74.55861236
GBRTENW,2022,m,10,0.000105664,199.9135687,1891967.618,69.58680262
GBRTENW,2022,m,15,0.000326659,561.501433,1718924.805,64.62225541
GBRTENW,2022,m,20,0.000514354,931.4656698,1810943.237,59.72380215
GBRTENW,2022,m,25,0.00061627,1226.136314,1989609.655,54.87115806
GBRTENW,2022,m,30,0.000877356,1788.240284,2038214.404,50.03278088
GBRTENW,2022,m,35,0.001239387,2415.292712,1948779.815,45.24175517
GBRTENW,2022,m,40,0.001824917,3399.977227,1863086.075,40.50744632
GBRTENW,2022,m,45,0.00279848,5058.774568,1807686.399,35.85583794
GBRTENW,2022,m,50,0.004207056,8366.764748,1988745.803,31.32585452
GBRTENW,2022,m,55,0.006148567,12213.09146,1986331.303,26.93865969
GBRTENW,2022,m,60,0.009443767,16305.32951,1726570.504,22.70170245
GBRTENW,2022,m,65,0.015005676,21788.39803,1452010.474,18.67866891
GBRTENW,2022,m,70,0.022958049,31978.49407,1392909.889,14.93984
GBRTENW,2022,m,75,0.039871649,43386.52322,1088154.711,11.45476141
GBRTENW,2022,m,80,0.069766711,47111.70844,675274.8981,8.437616175
GBRTENW,2022,m,85,0.124895842,48621.87768,389299.4098,5.946436231
GBRTENW,2022,m,90,0.216120103,33210.71618,153667.8712,4.075764115
GBRTENW,2022,m,95,0.351733503,10803.09714,30713.87013,2.779859115
GBRTENW,2022,m,100,0.538008674,1506.517345,2800.172965,1.858706092
GBRTENW,2022,f,0,0.00348754,1033.791331,296424.1911,82.97618471
GBRTENW,2022,f,1,0.000134193,171.6012394,1278759.855,82.26541192
GBRTENW,2022,f,5,6.93624823766757e-05,123.4324704,1779527.869,78.30876279
GBRTENW,2022,f,10,7.5587813302841e-05,135.9184983,1798153.596,73.33505877
GBRTENW,2022,f,15,0.00016843,274.2491249,1628271.794,68.36183517
GBRTENW,2022,f,20,0.000233468,396.518017,1698384.115,63.41732394
GBRTENW,2022,f,25,0.000302813,572.6157345,1890985.362,58.48847664
GBRTENW,2022,f,30,0.000474073,951.0593931,2006146.158,53.57331117
GBRTENW,2022,f,35,0.000754273,1491.295961,1977131.379,48.69451717
GBRTENW,2022,f,40,0.001172644,2217.208743,1890777.61,43.86906259
GBRTENW,2022,f,45,0.001750972,3215.021794,1836135.628,39.11233164
GBRTENW,2022,f,50,0.002712075,5559.765423,2050004.226,34.43427675
GBRTENW,2022,f,55,0.003977435,8173.97928,2055088.127,29.87027367
GBRTENW,2022,f,60,0.0061074,10983.28957,1798357.553,25.42005791
GBRTENW,2022,f,65,0.009747234,15053.27059,1544363.369,21.13082003
GBRTENW,2022,f,70,0.015207848,23260.15173,1529483.418,17.06149354
GBRTENW,2022,f,75,0.027786279,34657.44493,1247286.271,13.21249926
GBRTENW,2022,f,80,0.05109731,43579.32131,852869.1893,9.811905639
GBRTENW,2022,f,85,0.095138055,54146.60592,569137.1942,6.953584218
GBRTENW,2022,f,90,0.174538782,49522.93373,283735.9871,4.733238089
GBRTENW,2022,f,95,0.295597408,24227.13363,81959.89867,3.190920623
GBRTENW,2022,f,100,0.475430048,5905.15021,12420.64997,2.103358853
GBRTENW,2022,b,0,0.003896506,2411,618759.5212,81.14441624
GBRTENW,2022,b,1,0.000146325,380,2596962.432,80.46042559
GBRTENW,2022,b,5,7.65475125277296e-05,269,3514157.301,76.50663963
GBRTENW,2022,b,10,9.09224946733102e-05,334,3673458.38,71.53497017
GBRTENW,2022,b,15,0.000239214,835,3490604.783,66.56636147
GBRTENW,2022,b,20,0.000366073,1324,3616769.675,61.64303503
GBRTENW,2022,b,25,0.000459345,1798,3914267.712,56.7513874
GBRTENW,2022,b,30,0.000652745,2737,4193061.969,51.87613121
GBRTENW,2022,b,35,0.000960775,3900,4059221.609,47.03754472
GBRTENW,2022,b,40,0.001449749,5608,3868256.669,42.25201273
GBRTENW,2022,b,45,0.002254085,8257,3663126.983,37.54121304
GBRTENW,2022,b,50,0.003414752,13908,4072916.01,32.93838054
GBRTENW,2022,b,55,0.004990738,20336,4074747.936,28.46255302
GBRTENW,2022,b,60,0.007592602,27239,3587571.152,24.11859993
GBRTENW,2022,b,65,0.012227323,36769,3007117.725,19.95518674
GBRTENW,2022,b,70,0.019434193,55149,2837730.356,16.05598739
GBRTENW,2022,b,75,0.032186051,77885,2419837.071,12.44050315
GBRTENW,2022,b,80,0.058974276,90513,1534787.813,9.18021718
GBRTENW,2022,b,85,0.106904518,102578,959529.1367,6.49066442
GBRTENW,2022,b,90,0.195202276,82854,424452.0183,4.40179805
GBRTENW,2022,b,95,0.316088328,34554,109317.545,3.027183139
GBRTENW,2022,b,100,0.50027673,7522.01,15035.69833,1.998893691
GBRTENW,2023,m,0,0.004867658,1462.498355,300452.1407,79.09272842
GBRTENW,2023,m,1,0.000171318,223.2483042,1303120.924,78.47755092
GBRTENW,2023,m,5,7.68722970354229e-05,141.4635616,1840241.115,74.53030157
GBRTENW,2023,m,10,0.000118493,226.0329294,1907568.092,69.55799257
GBRTENW,2023,m,15,0.000359114,631.6891121,1759021.076,64.59773376
GBRTENW,2023,m,20,0.000513544,901.3860464,1755227.791,59.70933478
GBRTENW,2023,m,25,0.000616194,1213.102976,1968702.888,54.85642107
GBRTENW,2023,m,30,0.00089232,1824.32585,2044474.004,50.01797852
GBRTENW,2023,m,35,0.001328579,2602.62566,1958954.223,45.23045882
GBRTENW,2023,m,40,0.00195987,3718.725092,1897434.707,40.51525875
GBRTENW,2023,m,45,0.002806011,4957.498803,1766742.171,35.88961778
GBRTENW,2023,m,50,0.004315707,8468.994025,1962365.556,31.3613855
GBRTENW,2023,m,55,0.006196927,12348.41379,1992667.453,26.99096456
GBRTENW,2023,m,60,0.009554113,16923.59329,1771341.11,22.76174934
GBRTENW,2023,m,65,0.014815506,21887.63668,1477346.533,18.75334921
GBRTENW,2023,m,70,0.023205058,31053.39691,1338216.71,15.00366743
GBRTENW,2023,m,75,0.03837871,44583.48962,1161672.439,11.54375356
GBRTENW,2023,m,80,0.06970981,47847.51562,686381.3775,8.463372814
GBRTENW,2023,m,85,0.124284693,49422.76993,397657.7378,5.980587074
GBRTENW,2023,m,90,0.213117725,33117.2037,155393.9436,4.118488277
GBRTENW,2023,m,95,0.347144496,10977.01193,31620.87271,2.809887457
GBRTENW,2023,m,100,0.531788586,1558.447408,2930.577019,1.880446529
GBRTENW,2023,f,0,0.003723677,1065.877968,286243.4346,83.02985754
GBRTENW,2023,f,1,0.000145933,180.6328836,1237776.708,82.33887068
GBRTENW,2023,f,5,5.7972362222261e-05,101.355118,1748335.14,78.38605782
GBRTENW,2023,f,10,8.8782285670567e-05,161.0885906,1814422.656,73.40805748
GBRTENW,2023,f,15,0.000165537,276.258276,1668857.636,68.43954136
GBRTENW,2023,f,20,0.00024069,396.518017,1647421.616,63.49414124
GBRTENW,2023,f,25,0.000306271,569.6125051,1859833.719,58.56758886
GBRTENW,2023,f,30,0.000469664,937.0290122,1995105.225,53.65351394
GBRTENW,2023,f,35,0.000778246,1544.413358,1984479.968,48.77377996
GBRTENW,2023,f,40,0.001196677,2313.434801,1933215.437,43.95419286
GBRTENW,2023,f,45,0.00177964,3188.948629,1791906.434,39.20297357
GBRTENW,2023,f,50,0.002614897,5287.188604,2021948.713,34.53102353
GBRTENW,2023,f,55,0.003977831,8207.043918,2063195.866,29.95256848
GBRTENW,2023,f,60,0.006109611,11287.01657,1847419.951,25.5040612
GBRTENW,2023,f,65,0.00974594,15302.82215,1570174.126,21.21769047
GBRTENW,2023,f,70,0.015131587,22306.93255,1474196.482,17.15257622
GBRTENW,2023,f,75,0.026667463,35471.35762,1330136.191,13.30474526
GBRTENW,2023,f,80,0.050640259,43874.06068,866386.9676,9.848329682
GBRTENW,2023,f,85,0.094765343,54719.93589,577425.6073,6.97863422
GBRTENW,2023,f,90,0.173143013,49257.36561,284489.4798,4.759572098
GBRTENW,2023,f,95,0.293434642,24166.41917,82357.07609,3.20869769
GBRTENW,2023,f,100,0.473577223,5970.826833,12607.92654,2.111588041
GBRTENW,2023,b,0,0.004309643,2528.448242,586695.5753,81.06204071
GBRTENW,2023,b,1,0.000158704,403.2508309,2540897.631,80.41120663
GBRTENW,2023,b,5,6.75582305992179e-05,242.4378622,3588576.255,76.46130014
GBRTENW,2023,b,10,0.000103867,386.5902775,3721990.748,71.48628783
GBRTENW,2023,b,15,0.000264873,907.9542057,3427878.713,66.52212397
GBRTENW,2023,b,20,0.000381428,1297.865112,3402649.407,61.60696897
GBRTENW,2023,b,25,0.000465611,1782.61015,3828536.607,56.71980178
GBRTENW,2023,b,30,0.000683522,2761.139871,4039579.23,51.84617566
GBRTENW,2023,b,35,0.001051552,4146.725911,3943434.191,47.01511023
GBRTENW,2023,b,40,0.001574582,6031.672558,3830650.144,42.2497769
GBRTENW,2023,b,45,0.0022892,8146.459903,3558648.605,37.56396007
GBRTENW,2023,b,50,0.003452591,13756.20948,3984314.27,32.96761233
GBRTENW,2023,b,55,0.005068131,20555.64503,4055863.319,28.49815278
GBRTENW,2023,b,60,0.007795681,28210.70706,3618761.062,24.16541741
GBRTENW,2023,b,65,0.012203541,37190.54231,3047520.659,20.02668627
GBRTENW,2023,b,70,0.018973132,53360.28584,2812413.193,16.12977849
GBRTENW,2023,b,75,0.03212727,80055.00777,2491808.63,12.48716089
GBRTENW,2023,b,80,0.059069772,91721.67271,1552768.345,9.231569671
GBRTENW,2023,b,85,0.10680413,104142.928,975083.345,6.564201136
GBRTENW,2023,b,90,0.187264573,82374.58133,439883.4235,4.525180529
GBRTENW,2023,b,95,0.308334838,35143.37238,113977.9488,3.09059106
GBRTENW,2023,b,100,0.484556506,7529.282996,15538.50355,2.063742798
GBR_SCO,2022,m,0,0.003795789,90.19215521,23761.10784,76.90534549
GBR_SCO,2022,m,1,0.000165906,17.05589041,102804.5507,76.19711361
GBR_SCO,2022,m,5,4.09135180576008e-05,6.019726027,147132.9358,72.24668363
GBR_SCO,2022,m,10,0.000109851,17.05589041,155263.8241,67.260953
GBR_SCO,2022,m,15,0.000331064,48.1370098,145400.8108,62.29653306
GBR_SCO,2022,m,20,0.000760354,121.5185898,159818.3442,57.39559752
GBR_SCO,2022,m,25,0.000776853,141.668942,182362.5954,52.60469555
GBR_SCO,2022,m,30,0.001027826,196.5480828,191226.9471,47.7996942
GBR_SCO,2022,m,35,0.001890077,333.7545121,176582.5371,43.03309502
GBR_SCO,2022,m,40,0.00284718,475.0628077,166853.7867,38.41796687
GBR_SCO,2022,m,45,0.004056748,641.6038963,158157.184,33.93295718
GBR_SCO,2022,m,50,0.005745146,1044.205798,181754.4315,29.57706765
GBR_SCO,2022,m,55,0.008121628,1556.886759,191696.3862,25.36621058
GBR_SCO,2022,m,60,0.011769733,2078.506134,176597.5552,21.31400904
GBR_SCO,2022,m,65,0.018108851,2699.202827,149054.3411,17.45475405
GBR_SCO,2022,m,70,0.029012803,3837.090126,132255.0643,13.87302944
GBR_SCO,2022,m,75,0.04732993,4752.339409,100408.7558,10.6518696
GBR_SCO,2022,m,80,0.08320395,5022.213444,60360.27686,7.839905692
GBR_SCO,2022,m,85,0.140256101,4658.11632,33211.5059,5.644872766
GBR_SCO,2022,m,90,0.219374142,2726.165362,12427.01324,4.041199633
GBR_SCO,2022,m,95,0.351224295,791.3230169,2253.041796,2.784842422
GBR_SCO,2022,m,100,0.529932891,103.5577319,195.4166907,1.88703139
GBR_SCO,2022,f,0,0.00333448,75.16825141,22542.72018,80.82302247
GBR_SCO,2022,f,1,0.000113455,11.03616438,97273.17329,80.09237336
GBR_SCO,2022,f,5,3.61428743109918e-05,5.016438356,138794.6712,76.12803734
GBR_SCO,2022,f,10,8.76430969902307e-05,13.04273973,148816.5089,71.14134419
GBR_SCO,2022,f,15,0.000160343,22.20182059,138464.6963,66.17143048
GBR_SCO,2022,f,20,0.000290479,45.14794521,155425.6764,61.22249723
GBR_SCO,2022,f,25,0.000414496,74.24328767,179117.2296,56.30784757
GBR_SCO,2022,f,30,0.000603945,116.5625542,193001.7839,51.41947881
GBR_SCO,2022,f,35,0.001009584,184.6503593,182897.4078,46.56742567
GBR_SCO,2022,f,40,0.001778264,308.0093151,173207.8383,41.79043746
GBR_SCO,2022,f,45,0.002635663,438.0899887,166216.2351,37.14134137
GBR_SCO,2022,f,50,0.00356006,702.4641951,197318.0921,32.60088389
GBR_SCO,2022,f,55,0.005274931,1087.43152,206150.851,28.14150018
GBR_SCO,2022,f,60,0.007749364,1465.568591,189121.1507,23.82682348
GBR_SCO,2022,f,65,0.013125947,2118.799806,161420.7178,19.66949548
GBR_SCO,2022,f,70,0.019925443,2923.144904,146704.1397,15.83455624
GBR_SCO,2022,f,75,0.034453678,4100.705923,119020.846,12.23268684
GBR_SCO,2022,f,80,0.060000511,4954.085039,82567.38014,9.067348222
GBR_SCO,2022,f,85,0.110988586,5916.068738,53303.39781,6.385259076
GBR_SCO,2022,f,90,0.198666153,4779.54497,24058.17443,4.369358587
GBR_SCO,2022,f,95,0.312455904,1970.477375,6306.417484,3.058537389
GBR_SCO,2022,f,100,0.488873735,417.1194929,853.2254094,2.045517949
GBR_SCO,2022,b,0,0.003460535,165,47680.49364,78.978677
GBR_SCO,2022,b,1,0.000139583,28,200597.7134,78.25182777
GBR_SCO,2022,b,5,3.89528079082288e-05,11,282392.9927,74.29467864
GBR_SCO,2022,b,10,9.91050088682332e-05,30,302709.2207,69.30866303
GBR_SCO,2022,b,15,0.000237511,70,294722.8647,64.3417766
GBR_SCO,2022,b,20,0.000490494,166,338434.4512,59.41526082
GBR_SCO,2022,b,25,0.000635964,215,338069.5518,54.55501511
GBR_SCO,2022,b,30,0.00087525,312,356469.5785,49.72080423
GBR_SCO,2022,b,35,0.00148432,517,348307.5606,44.92790744
GBR_SCO,2022,b,40,0.002323043,781,336196.9847,40.24396329
GBR_SCO,2022,b,45,0.003306578,1079,326319.2589,35.68492846
GBR_SCO,2022,b,50,0.004508796,1741,386134.1598,31.23814432
GBR_SCO,2022,b,55,0.006485265,2640,407076.6843,26.89340248
